period,sectorId,sector-name,fuelId,fuel-name,stateId,state-name,value,value-units
2022,CC,Commercial carbon dioxide emissions,CO,Coal,VA,Virginia,.022609,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,TO,All Fuels,VA,Virginia,6.385231,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,NG,Natural Gas,VA,Virginia,4.709133,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,PE,Petroleum,VA,Virginia,1.676098,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,CO,Coal,VA,Virginia,0,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,MT,Montana,29.498895,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,MT,Montana,4.902723,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,MT,Montana,12.012539,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,CO,Coal,MT,Montana,12.583632,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MT,Montana,13.328051,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MT,Montana,.426935,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MT,Montana,.755769,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,CO,Coal,MT,Montana,12.145347,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,TO,All Fuels,MT,Montana,7.904813,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,NG,Natural Gas,MT,Montana,.139445,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,PE,Petroleum,MT,Montana,7.765368,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,CO,Coal,MT,Montana,0,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,TO,All Fuels,MT,Montana,4.538422,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MT,Montana,1.535899,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,PE,Petroleum,MT,Montana,2.567982,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,CO,Coal,MT,Montana,.43454,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,TO,All Fuels,MT,Montana,1.771038,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,NG,Natural Gas,MT,Montana,1.506112,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,PE,Petroleum,MT,Montana,.261181,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,CO,Coal,MT,Montana,.003745,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,TO,All Fuels,MT,Montana,1.95657,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,NG,Natural Gas,MT,Montana,1.294332,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,PE,Petroleum,MT,Montana,.662238,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,CO,Coal,MT,Montana,0,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,NM,New Mexico,46.452972,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,NM,New Mexico,15.684598,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,NM,New Mexico,17.539432,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,CO,Coal,NM,New Mexico,13.228942,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NM,New Mexico,17.991144,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NM,New Mexico,4.891854,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NM,New Mexico,.016268,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,CO,Coal,NM,New Mexico,13.083022,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,TO,All Fuels,NM,New Mexico,15.558854,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,NG,Natural Gas,NM,New Mexico,.649432,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,PE,Petroleum,NM,New Mexico,14.909422,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,CO,Coal,NM,New Mexico,0,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,TO,All Fuels,NM,New Mexico,8.712432,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NM,New Mexico,6.630964,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,PE,Petroleum,NM,New Mexico,1.935547,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,CO,Coal,NM,New Mexico,.14592,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,TO,All Fuels,NM,New Mexico,1.879195,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,NG,Natural Gas,NM,New Mexico,1.513293,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,PE,Petroleum,NM,New Mexico,.365902,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,CO,Coal,NM,New Mexico,0,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,TO,All Fuels,NM,New Mexico,2.311347,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,NG,Natural Gas,NM,New Mexico,1.999055,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,PE,Petroleum,NM,New Mexico,.312292,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,CO,Coal,NM,New Mexico,0,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,WA,Washington,74.701895,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,WA,Washington,20.009168,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,WA,Washington,50.646065,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,CO,Coal,WA,Washington,4.046662,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WA,Washington,9.47084,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WA,Washington,5.544089,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WA,Washington,.019788,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,CO,Coal,WA,Washington,3.906963,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,TO,All Fuels,WA,Washington,42.543274,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,NG,Natural Gas,WA,Washington,1.001396,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,PE,Petroleum,WA,Washington,41.541877,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,CO,Coal,WA,Washington,0,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,TO,All Fuels,WA,Washington,11.463921,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WA,Washington,4.415678,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,PE,Petroleum,WA,Washington,6.908544,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,CO,Coal,WA,Washington,.139699,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,TO,All Fuels,WA,Washington,4.996767,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,NG,Natural Gas,WA,Washington,3.635555,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,PE,Petroleum,WA,Washington,1.361212,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,CO,Coal,WA,Washington,0,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,TO,All Fuels,WA,Washington,6.227094,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,NG,Natural Gas,WA,Washington,5.41245,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,PE,Petroleum,WA,Washington,.814644,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,CO,Coal,WA,Washington,0,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,OH,Ohio,196.193837,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,OH,Ohio,74.435918,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,OH,Ohio,70.389364,million metric tons of CO2
2022,TT,Total carbon dioxide emissions from all sectors,CO,Coal,OH,Ohio,51.368554,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OH,Ohio,71.02969,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OH,Ohio,26.641853,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OH,Ohio,1.566177,million metric tons of CO2
2022,EC,Electric Power carbon dioxide emissions,CO,Coal,OH,Ohio,42.82166,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,TO,All Fuels,OH,Ohio,58.067452,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,NG,Natural Gas,OH,Ohio,3.12067,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,PE,Petroleum,OH,Ohio,54.946783,million metric tons of CO2
2022,TC,Transportation carbon dioxide emissions,CO,Coal,OH,Ohio,0,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,TO,All Fuels,OH,Ohio,36.000321,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,NG,Natural Gas,OH,Ohio,17.852325,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,PE,Petroleum,OH,Ohio,9.601102,million metric tons of CO2
2022,IC,Industrial carbon dioxide emissions,CO,Coal,OH,Ohio,8.546894,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,TO,All Fuels,OH,Ohio,12.688184,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,NG,Natural Gas,OH,Ohio,10.269458,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,PE,Petroleum,OH,Ohio,2.418726,million metric tons of CO2
2022,CC,Commercial carbon dioxide emissions,CO,Coal,OH,Ohio,0,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,TO,All Fuels,OH,Ohio,18.408189,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,NG,Natural Gas,OH,Ohio,16.551612,million metric tons of CO2
2022,RC,Residential carbon dioxide emissions,PE,Petroleum,OH,Ohio,1.856577,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,CO,Coal,OH,Ohio,0,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,WY,Wyoming,54.413727,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,WY,Wyoming,8.294807,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,WY,Wyoming,10.00421,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,CO,Coal,WY,Wyoming,36.114711,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WY,Wyoming,34.082668,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,.441736,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WY,Wyoming,.04584,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,CO,Coal,WY,Wyoming,33.595092,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,TO,All Fuels,WY,Wyoming,7.337781,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,.727914,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,PE,Petroleum,WY,Wyoming,6.609867,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,CO,Coal,WY,Wyoming,0,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,TO,All Fuels,WY,Wyoming,11.14209,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,5.720407,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,PE,Petroleum,WY,Wyoming,2.914446,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,CO,Coal,WY,Wyoming,2.507237,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,TO,All Fuels,WY,Wyoming,.913189,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,.68698,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,PE,Petroleum,WY,Wyoming,.213827,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,CO,Coal,WY,Wyoming,.012382,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,TO,All Fuels,WY,Wyoming,.937999,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,.71777,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,PE,Petroleum,WY,Wyoming,.22023,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,CO,Coal,WY,Wyoming,0,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,US,United States,4895.597877,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,US,United States,1652.862839,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,US,United States,2234.104209,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,CO,Coal,US,United States,1008.630829,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,TO,All Fuels,US,United States,1541.446323,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,US,United States,613.770224,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,PE,Petroleum,US,United States,17.710099,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,CO,Coal,US,United States,909.966,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,TO,All Fuels,US,United States,1806.581489,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,NG,Natural Gas,US,United States,65.039646,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,PE,Petroleum,US,United States,1741.541843,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,CO,Coal,US,United States,0,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,TO,All Fuels,US,United States,977.175599,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,NG,Natural Gas,US,United States,534.203165,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,PE,Petroleum,US,United States,345.71239,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,CO,Coal,US,United States,97.260044,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,TO,All Fuels,US,United States,244.899855,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,NG,Natural Gas,US,United States,180.589044,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,PE,Petroleum,US,United States,62.906027,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,CO,Coal,US,United States,1.404784,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,TO,All Fuels,US,United States,325.494612,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,NG,Natural Gas,US,United States,259.260761,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,PE,Petroleum,US,United States,66.233851,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,CO,Coal,US,United States,0,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,OK,Oklahoma,87.349987,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,OK,Oklahoma,38.751284,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,OK,Oklahoma,35.981443,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,CO,Coal,OK,Oklahoma,12.61726,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,26.74001,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,14.434967,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,.028291,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,CO,Coal,OK,Oklahoma,12.276753,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,30.487153,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,2.38501,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,28.102143,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,CO,Coal,OK,Oklahoma,0,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,22.999411,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,16.074799,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,6.584105,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,CO,Coal,OK,Oklahoma,.340508,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,3.142231,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,2.383416,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,.758816,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,CO,Coal,OK,Oklahoma,0,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,3.981181,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,3.473093,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,.508088,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,CO,Coal,OK,Oklahoma,0,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,WI,Wisconsin,92.290805,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,WI,Wisconsin,29.332554,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,WI,Wisconsin,35.485059,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,CO,Coal,WI,Wisconsin,27.473193,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,35.002286,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,8.200214,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,.410676,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,CO,Coal,WI,Wisconsin,26.391396,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,29.155057,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,.229084,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,28.925973,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,CO,Coal,WI,Wisconsin,0,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,11.940702,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,7.959907,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,2.898997,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,CO,Coal,WI,Wisconsin,1.081797,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,6.647283,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,5.598838,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,1.048445,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,CO,Coal,WI,Wisconsin,0,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,9.545478,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,7.344511,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,2.200967,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,CO,Coal,WI,Wisconsin,0,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,MO,Missouri,116.427433,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,MO,Missouri,15.388025,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,MO,Missouri,41.983166,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,CO,Coal,MO,Missouri,59.056242,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MO,Missouri,60.208372,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MO,Missouri,2.969771,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MO,Missouri,.206275,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,CO,Coal,MO,Missouri,57.032325,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,TO,All Fuels,MO,Missouri,36.719645,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,NG,Natural Gas,MO,Missouri,.237138,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,PE,Petroleum,MO,Missouri,36.482507,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,CO,Coal,MO,Missouri,0,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,TO,All Fuels,MO,Missouri,8.546834,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MO,Missouri,3.328948,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,PE,Petroleum,MO,Missouri,3.219929,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,CO,Coal,MO,Missouri,1.997958,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,TO,All Fuels,MO,Missouri,4.607044,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,NG,Natural Gas,MO,Missouri,3.372676,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,PE,Petroleum,MO,Missouri,1.208409,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,CO,Coal,MO,Missouri,.025959,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,TO,All Fuels,MO,Missouri,6.345538,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,NG,Natural Gas,MO,Missouri,5.479492,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,PE,Petroleum,MO,Missouri,.866046,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,CO,Coal,MO,Missouri,0,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,ND,North Dakota,56.115173,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,ND,North Dakota,9.860403,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,ND,North Dakota,11.598966,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,CO,Coal,ND,North Dakota,34.655804,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ND,North Dakota,27.366146,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,.811091,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ND,North Dakota,.028887,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,CO,Coal,ND,North Dakota,26.526168,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,TO,All Fuels,ND,North Dakota,8.723915,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,2.008107,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,PE,Petroleum,ND,North Dakota,6.715808,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,CO,Coal,ND,North Dakota,0,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,TO,All Fuels,ND,North Dakota,17.795387,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,5.717761,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,PE,Petroleum,ND,North Dakota,3.976846,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,CO,Coal,ND,North Dakota,8.10078,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,TO,All Fuels,ND,North Dakota,1.185512,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,.733129,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,PE,Petroleum,ND,North Dakota,.423526,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,CO,Coal,ND,North Dakota,.028856,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,TO,All Fuels,ND,North Dakota,1.044213,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,.590313,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,PE,Petroleum,ND,North Dakota,.4539,million metric tons of CO2
2021,RC,Residential carbon dioxide emissions,CO,Coal,ND,North Dakota,0,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,WV,West Virginia,88.170059,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,WV,West Virginia,14.275971,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,WV,West Virginia,13.281937,million metric tons of CO2
2021,TT,Total carbon dioxide emissions from all sectors,CO,Coal,WV,West Virginia,60.612151,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WV,West Virginia,58.965994,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,1.107963,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WV,West Virginia,.128622,million metric tons of CO2
2021,EC,Electric Power carbon dioxide emissions,CO,Coal,WV,West Virginia,57.729409,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,TO,All Fuels,WV,West Virginia,12.803426,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,1.944958,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,PE,Petroleum,WV,West Virginia,10.858469,million metric tons of CO2
2021,TC,Transportation carbon dioxide emissions,CO,Coal,WV,West Virginia,0,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,TO,All Fuels,WV,West Virginia,13.077345,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,8.547621,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,PE,Petroleum,WV,West Virginia,1.646983,million metric tons of CO2
2021,IC,Industrial carbon dioxide emissions,CO,Coal,WV,West Virginia,2.882742,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,TO,All Fuels,WV,West Virginia,1.657491,million metric tons of CO2
2021,CC,Commercial carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,1.305329,million metric tons of CO2
